image_id,image_path,query,gt_bbox_normalized,success,iou,pred_bbox_normalized,pred_bbox_pixel,error
11289_0000.png,Images_validation/Images_val/11289_0000.png,The small overpass is situated centre of the image.,"[0.38, 0.63, 0.44, 0.66]",True,0.0,"[0.19921875, 0.626953125, 0.35546875, 0.720703125]","{'x': 102, 'y': 321, 'width': 80, 'height': 48}",
P1547_0007.png,Images_validation/Images_val/P1547_0007.png,The baseball diamond located towards the bottom of the image.,"[0.41, 0.41, 0.55, 0.55]",True,0.0,"[0.41796875, 0.654296875, 0.681640625, 0.908203125]","{'x': 214, 'y': 335, 'width': 135, 'height': 130}",
05898_0000.png,Images_validation/Images_val/05898_0000.png,The windmill located in the middle-left section of the image is closest to the top edge amongst its category.,"[0.16, 0.36, 0.19, 0.38]",True,0.0014158092672005296,"[0.01953125, 0.205078125, 0.162109375, 0.41015625]","{'x': 10, 'y': 105, 'width': 73, 'height': 105}",
P0613_0003.png,Images_validation/Images_val/P0613_0003.png,The top-most harbor is visible at the upper section of the image.,"[0.44, 0.15, 0.65, 0.36]",True,0.5909138321876526,"[0.447265625, 0.115234375, 0.70703125, 0.38671875]","{'x': 229, 'y': 59, 'width': 133, 'height': 139}",
06548_0000.png,Images_validation/Images_val/06548_0000.png,The vehicle situated on the bottom-right.,"[0.88, 0.63, 0.94, 0.71]",True,0.488359659910202,"[0.8671875, 0.64453125, 0.9453125, 0.736328125]","{'x': 444, 'y': 330, 'width': 40, 'height': 47}",
P1179_0057.png,Images_validation/Images_val/P1179_0057.png,The small plane with a distinctive shape is nestled among the cars in the middle-left region of the image.,"[0, 0.37, 0.09, 0.48]",True,0.0,"[0.302734375, 0.404296875, 0.462890625, 0.556640625]","{'x': 155, 'y': 207, 'width': 82, 'height': 78}",
P1275_0013.png,Images_validation/Images_val/P1275_0013.png,The small ship is positioned at the water's edge in the bottom-left part of the image.,"[0, 0.69, 0.1, 0.75]",True,0.08255714923143387,"[0.046875, 0.61328125, 0.24609375, 0.79296875]","{'x': 24, 'y': 314, 'width': 102, 'height': 92}",
P0499_0001.png,Images_validation/Images_val/P0499_0001.png,The bottom-most tennis court in the image is partially visible.,"[0.44, 0.67, 0.84, 1.06]",True,0.656801700592041,"[0.45703125, 0.64453125, 0.810546875, 0.9765625]","{'x': 234, 'y': 330, 'width': 181, 'height': 170}",
08464_0000.png,Images_validation/Images_val/08464_0000.png,The vehicle positioned on the upper portion of the expressway further away from the service area.,"[0.48, 0.32, 0.54, 0.38]",True,0.5086888670921326,"[0.486328125, 0.31640625, 0.5625, 0.39453125]","{'x': 249, 'y': 162, 'width': 39, 'height': 40}",
07846_0000.png,Images_validation/Images_val/07846_0000.png,The top-right vehicle distinguished as the right-most vehicle on its road segment.,"[0.95, 0.07, 1.0, 0.15]",True,0.14406119287014008,"[0.876953125, 0.060546875, 0.974609375, 0.1796875]","{'x': 449, 'y': 31, 'width': 50, 'height': 61}",
09051_0000.png,Images_validation/Images_val/09051_0000.png,The windmill located at the top left corner.,"[0.17, 0.2, 0.29, 0.24]",True,0.21858979761600494,"[0.1328125, 0.150390625, 0.248046875, 0.259765625]","{'x': 68, 'y': 77, 'width': 59, 'height': 56}",
P0420_0004.png,Images_validation/Images_val/P0420_0004.png,The small ship is located close to the red vehicle in the bottom-left part of the image.,"[0.62, 0.67, 0.68, 0.71]",True,0.0,"[0.44140625, 0.6484375, 0.578125, 0.7265625]","{'x': 226, 'y': 332, 'width': 70, 'height': 40}",
P4151_0029.png,Images_validation/Images_val/P4151_0029.png,The vehicle situated at the bottom-left corner.,"[0.04, 0.82, 0.19, 0.93]",True,0.5435562133789062,"[0.0546875, 0.796875, 0.21484375, 0.91015625]","{'x': 28, 'y': 408, 'width': 82, 'height': 58}",
P1829_0011.png,Images_validation/Images_val/P1829_0011.png,The small vehicle at the bottom-left of the image is parked parallel along the curb.,"[0.01, 0.68, 0.08, 0.73]",True,0.2582261264324188,"[0.013671875, 0.630859375, 0.111328125, 0.716796875]","{'x': 7, 'y': 323, 'width': 50, 'height': 44}",
P4772_0002.png,Images_validation/Images_val/P4772_0002.png,The roundabout located at the bottom right of the image.,"[0.71, 0.67, 0.73, 0.68]",True,0.0,"[0.73046875, 0.7578125, 0.9453125, 0.9453125]","{'x': 374, 'y': 388, 'width': 110, 'height': 96}",
09987_0000.png,Images_validation/Images_val/09987_0000.png,The bridge running diagonally over the water body is visible in the image.,"[0.48, 0.35, 1.14, 1.19]",True,0.03041299246251583,"[0.787109375, 0.572265625, 0.919921875, 0.69921875]","{'x': 403, 'y': 293, 'width': 68, 'height': 65}",
P1156_0015.png,Images_validation/Images_val/P1156_0015.png,The larger plane located at the top edge of the runway.,"[0.5, 0, 1.22, 0.57]",True,0.05511047691106796,"[0.583984375, 0.01171875, 0.734375, 0.162109375]","{'x': 299, 'y': 6, 'width': 77, 'height': 77}",
11046_0000.png,Images_validation/Images_val/11046_0000.png,The small vehicle is parked by itself near the complex's buildings at the top edge of the scene.,"[0.66, 0.15, 0.67, 0.19]",True,0.0855979397892952,"[0.64453125, 0.12890625, 0.693359375, 0.224609375]","{'x': 330, 'y': 66, 'width': 25, 'height': 49}",
P2082_0005.png,Images_validation/Images_val/P2082_0005.png,"The small vehicle is near the center of the image, positioned in the parking lot just above the road, towards the bottom edge.","[0.01, 0.25, 0.06, 0.28]",True,0.0,"[0.017578125, 0.107421875, 0.16796875, 0.224609375]","{'x': 9, 'y': 55, 'width': 77, 'height': 60}",
P1234_0036.png,Images_validation/Images_val/P1234_0036.png,The harbor located towards the middle left of the image.,"[0, 0.39, 0.18, 0.56]",True,0.4148191809654236,"[0.005859375, 0.322265625, 0.2578125, 0.6015625]","{'x': 3, 'y': 165, 'width': 129, 'height': 143}",
P2330_0101.png,Images_validation/Images_val/P2330_0101.png,The ship is positioned in the top portion of the image.,"[0.67, 0, 1.06, 0.36]",True,0.37956365942955017,"[0.638671875, 0.091796875, 0.8984375, 0.337890625]","{'x': 327, 'y': 47, 'width': 133, 'height': 126}",
07473_0000.png,Images_validation/Images_val/07473_0000.png,The oval-shaped stadium located in the lower right quadrant of the image.,"[0.52, 0.53, 0.86, 0.92]",True,0.3980690538883209,"[0.611328125, 0.61328125, 0.80859375, 0.880859375]","{'x': 313, 'y': 314, 'width': 101, 'height': 137}",
11121_0000.png,Images_validation/Images_val/11121_0000.png,The ship positioned on the left side of the pier.,"[0.21, 0.17, 0.3, 0.36]",True,0.44194653630256653,"[0.19921875, 0.12890625, 0.333984375, 0.416015625]","{'x': 102, 'y': 66, 'width': 69, 'height': 147}",
08293_0000.png,Images_validation/Images_val/08293_0000.png,The vehicle is situated in the bottom-left area of the image.,"[0.16, 0.67, 0.19, 0.74]",True,0.07328872382640839,"[0.10546875, 0.587890625, 0.181640625, 0.8515625]","{'x': 54, 'y': 301, 'width': 39, 'height': 135}",
P0795_0012.png,Images_validation/Images_val/P0795_0012.png,The ship situated at the bottom-left of the image.,"[0.1, 0.79, 0.27, 0.86]",True,0.12296073138713837,"[0.078125, 0.7421875, 0.498046875, 0.97265625]","{'x': 40, 'y': 380, 'width': 215, 'height': 118}",
06181_0000.png,Images_validation/Images_val/06181_0000.png,The windmill with three blades is positioned at the center of the image.,"[0.37, 0.41, 0.5, 0.54]",True,0.6235811710357666,"[0.41015625, 0.408203125, 0.51171875, 0.5390625]","{'x': 210, 'y': 209, 'width': 52, 'height': 67}",
P1390_0075.png,Images_validation/Images_val/P1390_0075.png,The plane positioned at the bottom row towards the right side of the image.,"[0.53, 0.72, 0.86, 0.99]",True,0.7673685550689697,"[0.544921875, 0.75, 0.86328125, 0.96875]","{'x': 279, 'y': 384, 'width': 163, 'height': 112}",
11680_0000.png,Images_validation/Images_val/11680_0000.png,The vehicle is parked on the far top-right side.,"[0.86, 0.1, 0.91, 0.15]",True,0.2256266474723816,"[0.810546875, 0.1015625, 0.904296875, 0.19921875]","{'x': 415, 'y': 52, 'width': 48, 'height': 50}",
08506_0000.png,Images_validation/Images_val/08506_0000.png,"The vehicle is positioned higher than other vehicles, at the middle-bottom section.","[0.57, 0.62, 0.71, 0.65]",True,0.0,"[0.822265625, 0.67578125, 0.974609375, 0.7890625]","{'x': 421, 'y': 346, 'width': 78, 'height': 58}",
P5789_1245.png,Images_validation/Images_val/P5789_1245.png,The small ship nestled between sections of land and water towards the top-left corner of the image.,"[0.14, 0.1, 0.24, 0.3]",True,0.0,"[0.306640625, 0.0390625, 0.400390625, 0.1484375]","{'x': 157, 'y': 20, 'width': 48, 'height': 56}",
09685_0000.png,Images_validation/Images_val/09685_0000.png,"The baseball field has a diamond shape and sandy infield, surrounded by a grassy outfield on the right side of the image.","[0.07, 0.18, 0.48, 0.61]",True,0.0,"[0.93359375, 0.439453125, 0.9921875, 0.546875]","{'x': 478, 'y': 225, 'width': 30, 'height': 55}",
06948_0000.png,Images_validation/Images_val/06948_0000.png,The large ship is located at the top-middle of the image.,"[0.18, 0.14, 0.71, 0.26]",True,0.6489790081977844,"[0.14453125, 0.142578125, 0.720703125, 0.306640625]","{'x': 74, 'y': 73, 'width': 295, 'height': 84}",
10896_0000.png,Images_validation/Images_val/10896_0000.png,The large tennis court in the image is positioned in the lower right quadrant and is surrounded by lush greenery.,"[0.6, 0.46, 0.96, 0.77]",True,0.8202967643737793,"[0.625, 0.4921875, 0.955078125, 0.76953125]","{'x': 320, 'y': 252, 'width': 169, 'height': 142}",
11187_0000.png,Images_validation/Images_val/11187_0000.png,The vehicle situated toward the bottom of the image.,"[0.28, 0.48, 0.4, 0.52]",True,0.0,"[0.31640625, 0.615234375, 0.40625, 0.68359375]","{'x': 162, 'y': 315, 'width': 46, 'height': 35}",
P2625_0033.png,Images_validation/Images_val/P2625_0033.png,The large vehicle at the bottom-middle of the image.,"[0.41, 0.7, 0.61, 0.85]",True,0.593059778213501,"[0.423828125, 0.662109375, 0.654296875, 0.857421875]","{'x': 217, 'y': 339, 'width': 118, 'height': 100}",
06134_0000.png,Images_validation/Images_val/06134_0000.png,The large baseball field with a diamond-shaped dirt infield.,"[0.28, 0.56, 0.67, 0.98]",True,0.3078034222126007,"[0.064453125, 0.2578125, 0.79296875, 0.98828125]","{'x': 33, 'y': 132, 'width': 373, 'height': 374}",
P5789_1974.png,Images_validation/Images_val/P5789_1974.png,The plane found in the lower half of the image without nearby planes to its right.,"[0.64, 0.41, 0.78, 0.55]",True,0.13505062460899353,"[0.568359375, 0.490234375, 0.77734375, 0.7265625]","{'x': 291, 'y': 251, 'width': 107, 'height': 121}",
P1384_0008.png,Images_validation/Images_val/P1384_0008.png,The swimming pool placed in the central region of the image.,"[0.58, 0.45, 0.61, 0.5]",True,0.0,"[0.291015625, 0.48828125, 0.517578125, 0.72265625]","{'x': 149, 'y': 250, 'width': 116, 'height': 120}",
08589_0000.png,Images_validation/Images_val/08589_0000.png,The blue-colored rectangular structure within the expressway service area is.,"[0.12, 0.08, 1.36, 0.77]",True,0.041950076818466187,"[0.3046875, 0.396484375, 0.494140625, 0.5859375]","{'x': 156, 'y': 203, 'width': 97, 'height': 97}",
P2271_0031.png,Images_validation/Images_val/P2271_0031.png,"The small vehicle positioned at the top-middle of the image, separated from the cluster of other vehicles.","[0.46, 0.03, 0.49, 0.04]",True,0.0,"[0.43359375, 0.044921875, 0.564453125, 0.125]","{'x': 222, 'y': 23, 'width': 67, 'height': 41}",
P2255_0000.png,Images_validation/Images_val/P2255_0000.png,The baseball diamond on the right side of the image is flanked by a road on its right edge.,"[0.42, 0.53, 0.61, 0.73]",True,0.17027519643306732,"[0.443359375, 0.369140625, 0.8125, 0.88671875]","{'x': 227, 'y': 189, 'width': 189, 'height': 265}",
P2745_0022.png,Images_validation/Images_val/P2745_0022.png,The storage tank in the left section forms the westernmost edge of the line of tanks observed in the image.,"[0.15, 0.25, 0.25, 0.35]",True,0.0,"[0.400390625, 0.228515625, 0.533203125, 0.357421875]","{'x': 205, 'y': 117, 'width': 68, 'height': 66}",
P0525_0004.png,Images_validation/Images_val/P0525_0004.png,The harbor with docks extending into the water at the bottom part of the image.,"[0.35, 0.63, 0.52, 0.78]",True,0.6422511339187622,"[0.330078125, 0.615234375, 0.546875, 0.76171875]","{'x': 169, 'y': 315, 'width': 111, 'height': 75}",
P2789_0087.png,Images_validation/Images_val/P2789_0087.png,The small vehicle positioned at the bottom-middle of the image.,"[0.34, 0.92, 0.42, 0.98]",True,0.11677610874176025,"[0.341796875, 0.802734375, 0.474609375, 0.953125]","{'x': 175, 'y': 411, 'width': 68, 'height': 77}",
P2230_0003.png,Images_validation/Images_val/P2230_0003.png,The small vehicle is on the middle-left.,"[0.1, 0.33, 0.13, 0.35]",True,0.0,"[0.091796875, 0.35546875, 0.240234375, 0.51171875]","{'x': 47, 'y': 182, 'width': 76, 'height': 80}",
P0887_0012.png,Images_validation/Images_val/P0887_0012.png,The harbor located in the right part of the image.,"[0.51, 0.47, 1.04, 0.82]",True,0.8382875919342041,"[0.54296875, 0.47265625, 1.005859375, 0.80859375]","{'x': 278, 'y': 242, 'width': 237, 'height': 172}",
P0347_0026.png,Images_validation/Images_val/P0347_0026.png,The small vehicle placed in the middle-left section of the image.,"[0.22, 0.54, 0.27, 0.61]",True,0.0,"[0.025390625, 0.298828125, 0.126953125, 0.416015625]","{'x': 13, 'y': 153, 'width': 52, 'height': 60}",
06679_0000.png,Images_validation/Images_val/06679_0000.png,"The baseball field, noticeable with its sandy diamond and green outfield, is located in the center of the image.","[0.43, 0.31, 0.84, 0.71]",True,0.06531506776809692,"[0.61328125, 0.400390625, 0.71484375, 0.505859375]","{'x': 314, 'y': 205, 'width': 52, 'height': 54}",
08275_0000.png,Images_validation/Images_val/08275_0000.png,The stadium is located in the bottom right part of the image.,"[0.63, 0.54, 1.03, 1.0]",True,0.1385655254125595,"[0.640625, 0.40234375, 0.9609375, 0.638671875]","{'x': 328, 'y': 206, 'width': 164, 'height': 121}",
P1397_0064.png,Images_validation/Images_val/P1397_0064.png,The plane is positioned on the bottom-left side of the image.,"[0.11, 0.5, 0.48, 0.86]",True,0.7943723797798157,"[0.12109375, 0.501953125, 0.5234375, 0.828125]","{'x': 62, 'y': 257, 'width': 206, 'height': 167}",
P2645_0001.png,Images_validation/Images_val/P2645_0001.png,The large vehicle situated in the middle right area.,"[0.8, 0.57, 0.83, 0.62]",True,0.08653514832258224,"[0.759765625, 0.55078125, 0.8984375, 0.67578125]","{'x': 389, 'y': 282, 'width': 71, 'height': 64}",
P1786_0001.png,Images_validation/Images_val/P1786_0001.png,The small vehicle situated to the middle-left is the bottom-most one compared to others in the upper section of the image.,"[0.06, 0.62, 0.09, 0.65]",True,0.0,"[0.15234375, 0.1875, 0.283203125, 0.345703125]","{'x': 78, 'y': 96, 'width': 67, 'height': 81}",
07466_0000.png,Images_validation/Images_val/07466_0000.png,The train station is located towards the middle and widening towards the bottom of the frame.,"[0.28, 0.45, 0.52, 1.11]",True,0.0519101656973362,"[0.451171875, 0.7890625, 0.55859375, 0.912109375]","{'x': 231, 'y': 404, 'width': 55, 'height': 63}",
09720_0000.png,Images_validation/Images_val/09720_0000.png,The airplane located towards the bottom-middle area of the tarmac and is on the left side.,"[0.39, 0.75, 0.64, 0.95]",True,0.826470136642456,"[0.375, 0.76171875, 0.66015625, 0.951171875]","{'x': 192, 'y': 390, 'width': 146, 'height': 97}",
09677_0000.png,Images_validation/Images_val/09677_0000.png,"The vehicle located near the bottom-right of the image, close to the wider bridge.","[0.75, 0.73, 0.77, 0.74]",True,0.0,"[0.826171875, 0.658203125, 0.998046875, 0.79296875]","{'x': 423, 'y': 337, 'width': 88, 'height': 69}",
P1377_0037.png,Images_validation/Images_val/P1377_0037.png,The swimming pool in the center of the image is the smaller and uppermost one among those visible.,"[0.56, 0.5, 0.62, 0.58]",True,0.0,"[0.13671875, 0.607421875, 0.44140625, 0.912109375]","{'x': 70, 'y': 311, 'width': 156, 'height': 156}",
P1700_0033.png,Images_validation/Images_val/P1700_0033.png,The bridge located towards the top-right of the image.,"[0.78, 0.25, 0.8, 0.31]",True,0.0,"[0.8359375, 0.046875, 0.978515625, 0.212890625]","{'x': 428, 'y': 24, 'width': 73, 'height': 85}",
P1323_0059.png,Images_validation/Images_val/P1323_0059.png,The bridge in the bottom-left spanning a narrow body of water.,"[0.0, 0.72, 0.13, 0.87]",True,0.0,"[0.1640625, 0.52734375, 0.55859375, 0.80078125]","{'x': 84, 'y': 270, 'width': 202, 'height': 140}",
P0936_0014.png,Images_validation/Images_val/P0936_0014.png,The harbor located at the top of the image.,"[0.55, 0, 0.68, 0.24]",True,0.0,"[0.357421875, 0.0, 0.5078125, 0.224609375]","{'x': 183, 'y': 0, 'width': 77, 'height': 115}",
11158_0000.png,Images_validation/Images_val/11158_0000.png,The basketball court can be identified by its distinctive markings and is located to the left of the tennis courts.,"[0.23, 0.57, 0.59, 1.1]",True,0.0,"[0.162109375, 0.322265625, 0.29296875, 0.45703125]","{'x': 83, 'y': 165, 'width': 67, 'height': 69}",
P2779_0003.png,Images_validation/Images_val/P2779_0003.png,The small vehicle located towards the bottom-middle of the image.,"[0.64, 0.93, 0.71, 1.02]",True,0.03115590289235115,"[0.51171875, 0.8203125, 0.65625, 0.986328125]","{'x': 262, 'y': 420, 'width': 74, 'height': 85}",
P0816_0005.png,Images_validation/Images_val/P0816_0005.png,The tennis court on the right is parallel to the one on the left.,"[0.39, 0.14, 0.58, 0.52]",True,0.8485717177391052,"[0.400390625, 0.16796875, 0.583984375, 0.515625]","{'x': 205, 'y': 86, 'width': 94, 'height': 178}",
10676_0000.png,Images_validation/Images_val/10676_0000.png,The train station is located at the middle-right part of the image.,"[0.62, 0.42, 1.3, 0.77]",True,0.11496297270059586,"[0.7265625, 0.404296875, 0.9765625, 0.53125]","{'x': 372, 'y': 207, 'width': 128, 'height': 65}",
11174_0000.png,Images_validation/Images_val/11174_0000.png,The vehicle parked on the far right side within the middle-right area of the image.,"[0.75, 0.38, 0.77, 0.45]",True,0.26906248927116394,"[0.734375, 0.375, 0.794921875, 0.4609375]","{'x': 376, 'y': 192, 'width': 31, 'height': 44}",
P6687_0060.png,Images_validation/Images_val/P6687_0060.png,The small vehicle situated at the middle-left part of the image.,"[0.24, 0.41, 0.37, 0.49]",True,0.0,"[0.208984375, 0.283203125, 0.341796875, 0.388671875]","{'x': 107, 'y': 145, 'width': 68, 'height': 54}",
P1854_0085.png,Images_validation/Images_val/P1854_0085.png,"The airplane is stretching almost across the entire image, from the left edge nearly to the right side.","[0, 0, 0.49, 0.54]",True,0.0,"[0.400390625, 0.5859375, 0.783203125, 0.875]","{'x': 205, 'y': 300, 'width': 196, 'height': 148}",
P0347_0018.png,Images_validation/Images_val/P0347_0018.png,The left-most small vehicle adjacent to a building.,"[0.18, 0.64, 0.27, 0.68]",True,0.0,"[0.4609375, 0.099609375, 0.5703125, 0.220703125]","{'x': 236, 'y': 51, 'width': 56, 'height': 62}",
09777_0000.png,Images_validation/Images_val/09777_0000.png,The airport can be identified by its long vertical runway surrounded by airport infrastructure.,"[0.4, 0.18, 0.55, 1.49]",True,0.0925503745675087,"[0.458984375, 0.326171875, 0.556640625, 0.52734375]","{'x': 235, 'y': 167, 'width': 50, 'height': 103}",
07803_0000.png,Images_validation/Images_val/07803_0000.png,"The ship is docked alongside the quayside, occupying the central and lower portion of the image.","[0.41, 0.27, 0.97, 1.24]",True,0.44046685099601746,"[0.515625, 0.35546875, 0.919921875, 0.947265625]","{'x': 264, 'y': 182, 'width': 207, 'height': 303}",
10894_0000.png,Images_validation/Images_val/10894_0000.png,The storage tank on the left-most side of the image has a shadow around it.,"[0.09, 0.28, 0.28, 0.44]",True,0.6375342011451721,"[0.08203125, 0.275390625, 0.326171875, 0.470703125]","{'x': 42, 'y': 141, 'width': 125, 'height': 100}",
P0518_0003.png,Images_validation/Images_val/P0518_0003.png,Another small ship is situated at the very top left corner.,"[0, 0.15, 0.08, 0.2]",True,0.3039350211620331,"[-0.001953125, 0.109375, 0.1328125, 0.20703125]","{'x': -1, 'y': 56, 'width': 69, 'height': 50}",
06069_0000.png,Images_validation/Images_val/06069_0000.png,The golf field is situated in the lower right quadrant.,"[0.32, 0.26, 1.14, 1.32]",True,0.026464130729436874,"[0.72265625, 0.625, 0.853515625, 0.80078125]","{'x': 370, 'y': 320, 'width': 67, 'height': 90}",
P1809_0174.png,Images_validation/Images_val/P1809_0174.png,The unique small vehicle located at the extreme bottom-right corner of the image.,"[0.95, 0.87, 0.99, 0.91]",True,0.21732006967067719,"[0.91796875, 0.875, 0.98828125, 0.958984375]","{'x': 470, 'y': 448, 'width': 36, 'height': 43}",
10002_0000.png,Images_validation/Images_val/10002_0000.png,The solitary windmill in the scene is distinguishable by its white color contrasting with the surrounding earthy tones.,"[0.08, 0.44, 0.19, 0.57]",True,0.7633682489395142,"[0.087890625, 0.44921875, 0.1953125, 0.560546875]","{'x': 45, 'y': 230, 'width': 55, 'height': 57}",
P2285_0027.png,Images_validation/Images_val/P2285_0027.png,The ship located near the top-center of the image.,"[0.34, 0.14, 0.44, 0.2]",True,0.5172891020774841,"[0.337890625, 0.146484375, 0.458984375, 0.2265625]","{'x': 173, 'y': 75, 'width': 62, 'height': 41}",
08055_0000.png,Images_validation/Images_val/08055_0000.png,The overpass is located on the right side of the image.,"[0.72, 0.13, 1.03, 1.13]",True,0.030123809352517128,"[0.73828125, 0.8984375, 0.83203125, 0.998046875]","{'x': 378, 'y': 460, 'width': 48, 'height': 51}",
10436_0000.png,Images_validation/Images_val/10436_0000.png,The largest baseball field is situated on the top-right side of the image.,"[0.83, 0.27, 1.16, 0.59]",True,0.0,"[0.46484375, 0.248046875, 0.578125, 0.330078125]","{'x': 238, 'y': 127, 'width': 58, 'height': 42}",
06197_0000.png,Images_validation/Images_val/06197_0000.png,The tennis court with clear white lines and a green playing surface is situated towards the middle-right section of the image.,"[0.73, 0.4, 1.14, 0.6]",True,0.4425150752067566,"[0.701171875, 0.40234375, 0.9375, 0.62109375]","{'x': 359, 'y': 206, 'width': 121, 'height': 112}",
P0019_0079.png,Images_validation/Images_val/P0019_0079.png,The large harbor is positioned at the top-left corner of the image and is partially cut off by the image's edge.,"[0, 0, 0.11, 0.22]",True,0.0,"[0.2734375, 0.208984375, 0.412109375, 0.359375]","{'x': 140, 'y': 107, 'width': 71, 'height': 77}",
08925_0000.png,Images_validation/Images_val/08925_0000.png,The right-most tennis court.,"[0.92, 0.14, 1.08, 0.49]",True,0.0,"[0.677734375, 0.154296875, 0.87890625, 0.52734375]","{'x': 347, 'y': 79, 'width': 103, 'height': 191}",
P5789_1750.png,Images_validation/Images_val/P5789_1750.png,The baseball diamond is visible in the top-left part of the image.,"[0.14, 0.01, 0.25, 0.12]",True,0.22372695803642273,"[0.189453125, 0.013671875, 0.3515625, 0.15625]","{'x': 97, 'y': 7, 'width': 83, 'height': 73}",
P2645_0016.png,Images_validation/Images_val/P2645_0016.png,The ship in the image is toward the middle-right of the image frame.,"[0.66, 0.4, 1.29, 0.58]",True,0.3823758661746979,"[0.638671875, 0.388671875, 0.986328125, 0.541015625]","{'x': 327, 'y': 199, 'width': 178, 'height': 78}",
P0815_0004.png,Images_validation/Images_val/P0815_0004.png,"The tennis court on the right side of the cluster, closest to the solar panels.","[0.46, 0.63, 0.71, 1.02]",True,0.00025155357434414327,"[0.705078125, 0.208984375, 0.9609375, 0.640625]","{'x': 361, 'y': 107, 'width': 131, 'height': 221}",
08574_0000.png,Images_validation/Images_val/08574_0000.png,The stadium is distinguishable due to its oval track and its size.,"[0.48, 0.34, 0.9, 0.88]",True,0.6255397796630859,"[0.560546875, 0.390625, 0.875, 0.841796875]","{'x': 287, 'y': 200, 'width': 161, 'height': 231}",
10504_0000.png,Images_validation/Images_val/10504_0000.png,The windmill located at the bottom-left quadrant of the image.,"[0.23, 0.77, 0.32, 0.86]",True,0.21841320395469666,"[0.244140625, 0.708984375, 0.345703125, 0.814453125]","{'x': 125, 'y': 363, 'width': 52, 'height': 54}",
09032_0000.png,Images_validation/Images_val/09032_0000.png,The small bridge is located towards the bottom middle of the image amidst the fields.,"[0.33, 0.8, 0.35, 0.84]",True,0.0,"[0.291015625, 0.6171875, 0.4140625, 0.763671875]","{'x': 149, 'y': 316, 'width': 63, 'height': 75}",
08102_0000.png,Images_validation/Images_val/08102_0000.png,The ship is situated in the center of the image.,"[0.4, 0.47, 0.56, 0.61]",True,0.7484201192855835,"[0.390625, 0.470703125, 0.587890625, 0.62109375]","{'x': 200, 'y': 241, 'width': 101, 'height': 77}",
P9467_0021.png,Images_validation/Images_val/P9467_0021.png,The storage tank is situated at the top-left corner of the beach area.,"[0.15, 0.0, 0.16, 0.01]",True,0.0,"[0.091796875, 0.130859375, 0.412109375, 0.42578125]","{'x': 47, 'y': 67, 'width': 164, 'height': 151}",
P0683_0014.png,Images_validation/Images_val/P0683_0014.png,The unique small vehicle is located in the middle-right section of the dock.,"[0.91, 0.57, 0.95, 0.6]",True,0.10224425792694092,"[0.865234375, 0.576171875, 0.984375, 0.65234375]","{'x': 443, 'y': 295, 'width': 61, 'height': 39}",
P1179_0137.png,Images_validation/Images_val/P1179_0137.png,The plane is located closer to the top left corner of the image.,"[0.03, 0.23, 0.16, 0.36]",True,0.41404998302459717,"[0.052734375, 0.208984375, 0.244140625, 0.349609375]","{'x': 27, 'y': 107, 'width': 98, 'height': 72}",
P2802_0067.png,Images_validation/Images_val/P2802_0067.png,The small vehicle at the bottom right is positioned on the road.,"[0.86, 0.92, 0.91, 0.95]",True,0.0,"[0.58984375, 0.8984375, 0.697265625, 0.970703125]","{'x': 302, 'y': 460, 'width': 55, 'height': 37}",
P1397_0039.png,Images_validation/Images_val/P1397_0039.png,The plane is located in the bottom-right of the image.,"[0.92, 0.76, 1.06, 0.96]",True,0.0,"[0.681640625, 0.638671875, 0.80859375, 0.73046875]","{'x': 349, 'y': 327, 'width': 65, 'height': 47}",
P1643_0038.png,Images_validation/Images_val/P1643_0038.png,The rounded storage-tank is located towards the bottom left corner of the image.,"[0.18, 0.9, 0.21, 0.93]",True,0.0731792002916336,"[0.130859375, 0.841796875, 0.251953125, 0.943359375]","{'x': 67, 'y': 431, 'width': 62, 'height': 52}",
P1240_0011.png,Images_validation/Images_val/P1240_0011.png,The bridge located in the bottom-left area of the image.,"[0.19, 0.92, 0.24, 0.96]",True,0.07929332554340363,"[0.142578125, 0.80859375, 0.291015625, 0.978515625]","{'x': 73, 'y': 414, 'width': 76, 'height': 87}",
P2582_0004.png,Images_validation/Images_val/P2582_0004.png,The vehicle located in the top-right corner of the image.,"[0.73, 0.04, 0.76, 0.08]",True,0.07384330779314041,"[0.673828125, 0.0390625, 0.791015625, 0.177734375]","{'x': 345, 'y': 20, 'width': 60, 'height': 71}",
P1809_0109.png,Images_validation/Images_val/P1809_0109.png,Another small vehicle is found at the bottom left of the image.,"[0.23, 0.81, 0.26, 0.87]",True,0.0,"[0.146484375, 0.650390625, 0.23046875, 0.740234375]","{'x': 75, 'y': 333, 'width': 43, 'height': 46}",
P0228_0000.png,Images_validation/Images_val/P0228_0000.png,The smaller tennis court is located more centrally in the image.,"[0.65, 0.57, 0.87, 0.98]",True,0.8162466883659363,"[0.640625, 0.58203125, 0.875, 0.935546875]","{'x': 328, 'y': 298, 'width': 120, 'height': 181}",
08219_0000.png,Images_validation/Images_val/08219_0000.png,The small chimney emitting smoke is positioned in the top-right portion of the image.,"[0.2, 0.0, 0.38, 0.34]",True,0.0,"[0.560546875, -0.0078125, 0.83984375, 0.375]","{'x': 287, 'y': -4, 'width': 143, 'height': 196}",
